GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Shanghai-EP_Coal_1000_OT-GEM-2025,2045,EP_Coal_1000_OT,Shanghai,Coal,3580,0,.,1.74826e+08,3.82559e+07
Shanghai-EP_Coal_1000_OT-GEM-2025,2050,EP_Coal_1000_OT,Shanghai,Coal,3580,0,.,1.74826e+08,3.82559e+07
Shanghai-EP_Coal_1000_OT-GEM-2025,2055,EP_Coal_1000_OT,Shanghai,Coal,3580,0,.,1.74826e+08,3.82559e+07
Shanghai-EP_Coal_1000_OT-GEM-2025,2060,EP_Coal_1000_OT,Shanghai,Coal,3580,0,.,1.74826e+08,3.82559e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2020,EP_Gas_CCGT_RC,Shanghai,Gas,720,0,.,4.90308e+07,9.216e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2025,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2030,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2004,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2020,EP_Gas_CCGT_RC,Shanghai,Gas,658,0,.,4.48087e+07,8.4224e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2025,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2030,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2005,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2020,EP_Gas_CCGT_RC,Shanghai,Gas,1200,0,.,8.17181e+07,1.536e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2025,EP_Gas_CCGT_RC,Shanghai,Gas,1200,0,.,8.17181e+07,1.536e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2030,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2006,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2020,EP_Gas_CCGT_RC,Shanghai,Gas,1200,0,.,8.17181e+07,1.536e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2025,EP_Gas_CCGT_RC,Shanghai,Gas,1200,0,.,8.17181e+07,1.536e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2030,EP_Gas_CCGT_RC,Shanghai,Gas,1200,0,.,8.17181e+07,1.536e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2011,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2020,EP_Gas_CCGT_RC,Shanghai,Gas,400,0,.,2.72394e+07,5.12e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2025,EP_Gas_CCGT_RC,Shanghai,Gas,400,0,.,2.72394e+07,5.12e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2030,EP_Gas_CCGT_RC,Shanghai,Gas,400,0,.,2.72394e+07,5.12e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2012,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2020,EP_Gas_CCGT_RC,Shanghai,Gas,1380,0,.,9.39758e+07,1.7664e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2025,EP_Gas_CCGT_RC,Shanghai,Gas,1380,0,.,9.39758e+07,1.7664e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2030,EP_Gas_CCGT_RC,Shanghai,Gas,1380,0,.,9.39758e+07,1.7664e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2035,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2015,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2020,EP_Gas_CCGT_RC,Shanghai,Gas,848.4,0,.,5.77747e+07,1.08595e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2025,EP_Gas_CCGT_RC,Shanghai,Gas,848.4,0,.,5.77747e+07,1.08595e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2030,EP_Gas_CCGT_RC,Shanghai,Gas,848.4,0,.,5.77747e+07,1.08595e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2035,EP_Gas_CCGT_RC,Shanghai,Gas,848.4,0,.,5.77747e+07,1.08595e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2018,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2020,EP_Gas_CCGT_RC,Shanghai,Gas,2283,0,.,1.55469e+08,2.92224e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2025,EP_Gas_CCGT_RC,Shanghai,Gas,2283,0,.,1.55469e+08,2.92224e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2030,EP_Gas_CCGT_RC,Shanghai,Gas,2283,0,.,1.55469e+08,2.92224e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2035,EP_Gas_CCGT_RC,Shanghai,Gas,2283,0,.,1.55469e+08,2.92224e+07
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2040,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2019,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2020,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2025,EP_Gas_CCGT_RC,Shanghai,Gas,500,0,.,3.40492e+07,6.4e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2030,EP_Gas_CCGT_RC,Shanghai,Gas,500,0,.,3.40492e+07,6.4e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2035,EP_Gas_CCGT_RC,Shanghai,Gas,500,0,.,3.40492e+07,6.4e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2040,EP_Gas_CCGT_RC,Shanghai,Gas,500,0,.,3.40492e+07,6.4e+06
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2045,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2050,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2055,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-EP_Gas_CCGT_RC-GEM-2025,2060,EP_Gas_CCGT_RC,Shanghai,Gas,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2009,2020,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2009,2025,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2009,2030,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2009,2035,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2009,2040,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2009,2045,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2009,2050,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2009,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2009,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2012,2020,Offshore_Wind,Shanghai,Wind,15,0,.,2.91335e+06,326220
Shanghai-Offshore_Wind-GEM-2012,2025,Offshore_Wind,Shanghai,Wind,15,0,.,2.91335e+06,326220
Shanghai-Offshore_Wind-GEM-2012,2030,Offshore_Wind,Shanghai,Wind,15,0,.,2.91335e+06,326220
Shanghai-Offshore_Wind-GEM-2012,2035,Offshore_Wind,Shanghai,Wind,15,0,.,2.91335e+06,326220
Shanghai-Offshore_Wind-GEM-2012,2040,Offshore_Wind,Shanghai,Wind,15,0,.,2.91335e+06,326220
Shanghai-Offshore_Wind-GEM-2012,2045,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2012,2050,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2012,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2012,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2014,2020,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2014,2025,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2014,2030,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2014,2035,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2014,2040,Offshore_Wind,Shanghai,Wind,102,0,.,1.98108e+07,2.2183e+06
Shanghai-Offshore_Wind-GEM-2014,2045,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2014,2050,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2014,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2014,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2017,2020,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2025,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2030,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2035,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2040,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2045,Offshore_Wind,Shanghai,Wind,101,0,.,1.96166e+07,2.19655e+06
Shanghai-Offshore_Wind-GEM-2017,2050,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2017,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2017,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2019,2020,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2025,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2030,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2035,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2040,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2045,Offshore_Wind,Shanghai,Wind,357.5,0,.,6.94349e+07,7.77491e+06
Shanghai-Offshore_Wind-GEM-2019,2050,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2019,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2019,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2025,2020,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2025,2025,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2030,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2035,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2040,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2045,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2050,Offshore_Wind,Shanghai,Wind,306,0,.,5.94324e+07,6.65489e+06
Shanghai-Offshore_Wind-GEM-2025,2055,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Offshore_Wind-GEM-2025,2060,Offshore_Wind,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2008,2020,Wind_EP,Shanghai,Wind,15,0,.,1.60529e+06,180000
Shanghai-Wind_EP-GEM-2008,2025,Wind_EP,Shanghai,Wind,15,0,.,1.60529e+06,180000
Shanghai-Wind_EP-GEM-2008,2030,Wind_EP,Shanghai,Wind,15,0,.,1.60529e+06,180000
Shanghai-Wind_EP-GEM-2008,2035,Wind_EP,Shanghai,Wind,15,0,.,1.60529e+06,180000
Shanghai-Wind_EP-GEM-2008,2040,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2008,2045,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2008,2050,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2008,2055,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2008,2060,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2011,2020,Wind_EP,Shanghai,Wind,162,0,.,1.73371e+07,1.944e+06
Shanghai-Wind_EP-GEM-2011,2025,Wind_EP,Shanghai,Wind,162,0,.,1.73371e+07,1.944e+06
Shanghai-Wind_EP-GEM-2011,2030,Wind_EP,Shanghai,Wind,162,0,.,1.73371e+07,1.944e+06
Shanghai-Wind_EP-GEM-2011,2035,Wind_EP,Shanghai,Wind,162,0,.,1.73371e+07,1.944e+06
Shanghai-Wind_EP-GEM-2011,2040,Wind_EP,Shanghai,Wind,162,0,.,1.73371e+07,1.944e+06
Shanghai-Wind_EP-GEM-2011,2045,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2011,2050,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2011,2055,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2011,2060,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2012,2020,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2012,2025,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2012,2030,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2012,2035,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2012,2040,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2012,2045,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2012,2050,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2012,2055,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2012,2060,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2015,2020,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2015,2025,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2015,2030,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2015,2035,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2015,2040,Wind_EP,Shanghai,Wind,48,0,.,5.13693e+06,576000
Shanghai-Wind_EP-GEM-2015,2045,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2015,2050,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2015,2055,Wind_EP,Shanghai,Wind,0,0,.,0,0
Shanghai-Wind_EP-GEM-2015,2060,Wind_EP,Shanghai,Wind,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2020,Central_PV_EP,Sichuan,Solar,40,0,.,5.86444e+06,1.15156e+06
Sichuan-Central_PV_EP-GEM-2013,2025,Central_PV_EP,Sichuan,Solar,40,0,.,5.86444e+06,1.15156e+06
Sichuan-Central_PV_EP-GEM-2013,2030,Central_PV_EP,Sichuan,Solar,40,0,.,5.86444e+06,1.15156e+06
Sichuan-Central_PV_EP-GEM-2013,2035,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2040,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2045,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2050,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2055,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2013,2060,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2020,Central_PV_EP,Sichuan,Solar,20,0,.,2.93222e+06,575780
Sichuan-Central_PV_EP-GEM-2014,2025,Central_PV_EP,Sichuan,Solar,20,0,.,2.93222e+06,575780
Sichuan-Central_PV_EP-GEM-2014,2030,Central_PV_EP,Sichuan,Solar,20,0,.,2.93222e+06,575780
Sichuan-Central_PV_EP-GEM-2014,2035,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2040,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2045,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2050,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2055,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2014,2060,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2020,Central_PV_EP,Sichuan,Solar,192.1,0,.,2.8164e+07,5.53037e+06
Sichuan-Central_PV_EP-GEM-2015,2025,Central_PV_EP,Sichuan,Solar,192.1,0,.,2.8164e+07,5.53037e+06
Sichuan-Central_PV_EP-GEM-2015,2030,Central_PV_EP,Sichuan,Solar,192.1,0,.,2.8164e+07,5.53037e+06
Sichuan-Central_PV_EP-GEM-2015,2035,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2040,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2045,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2050,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2055,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2015,2060,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2016,2020,Central_PV_EP,Sichuan,Solar,695.9,0,.,1.02027e+08,2.00343e+07
Sichuan-Central_PV_EP-GEM-2016,2025,Central_PV_EP,Sichuan,Solar,695.9,0,.,1.02027e+08,2.00343e+07
Sichuan-Central_PV_EP-GEM-2016,2030,Central_PV_EP,Sichuan,Solar,695.9,0,.,1.02027e+08,2.00343e+07
Sichuan-Central_PV_EP-GEM-2016,2035,Central_PV_EP,Sichuan,Solar,695.9,0,.,1.02027e+08,2.00343e+07
Sichuan-Central_PV_EP-GEM-2016,2040,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2016,2045,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2016,2050,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2016,2055,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2016,2060,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2017,2020,Central_PV_EP,Sichuan,Solar,372.8,0,.,5.46566e+07,1.07325e+07
Sichuan-Central_PV_EP-GEM-2017,2025,Central_PV_EP,Sichuan,Solar,372.8,0,.,5.46566e+07,1.07325e+07
Sichuan-Central_PV_EP-GEM-2017,2030,Central_PV_EP,Sichuan,Solar,372.8,0,.,5.46566e+07,1.07325e+07
Sichuan-Central_PV_EP-GEM-2017,2035,Central_PV_EP,Sichuan,Solar,372.8,0,.,5.46566e+07,1.07325e+07
Sichuan-Central_PV_EP-GEM-2017,2040,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2017,2045,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2017,2050,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2017,2055,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2017,2060,Central_PV_EP,Sichuan,Solar,0,0,.,0,0
Sichuan-Central_PV_EP-GEM-2018,2020,Central_PV_EP,Sichuan,Solar,386.3,0,.,5.66358e+07,1.11212e+07
